,0,1
240,2019/04/30,0.9809177375461642
241,2019/05/01,0.980842310594752
242,2019/05/02,0.9807668399449283
243,2019/05/03,0.9806913255973159
244,2019/05/04,0.9806157676352949
245,2019/05/05,0.9805401661422454
246,2019/05/06,0.9804645212015479
247,2019/05/07,0.9803888328965823
248,2019/05/08,0.9803131013107282
249,2019/05/09,0.9802373265273666
250,2019/05/10,0.9801615086298772
251,2019/05/11,0.9800856477016394
252,2019/05/12,0.9800097438260341
253,2019/05/13,0.9799337970864416
254,2019/05/14,0.9798578075662412
255,2019/05/15,0.9797817753488134
256,2019/05/16,0.9797057005175384
257,2019/05/17,0.9796295831557962
258,2019/05/18,0.9795534233469667
259,2019/05/19,0.9794772211744303
260,2019/05/20,0.9794009767215671
261,2019/05/21,0.9793246900717573
262,2019/05/22,0.9792483613083802
263,2019/05/23,0.9791719905148168
264,2019/05/24,0.9790955777744466
265,2019/05/25,0.9790191231706501
266,2019/05/26,0.9789426267868071
267,2019/05/27,0.9788660887062982
268,2019/05/28,0.978789509012503
269,2019/05/29,0.9787128877888016
270,2019/05/30,0.9786362251185744
271,2019/05/31,0.9785595210852013
272,2019/06/01,0.9784827757720624
273,2019/06/02,0.9784059892625377
274,2019/06/03,0.9783291616400076
275,2019/06/04,0.9782522929878521
276,2019/06/05,0.978175383389451
277,2019/06/06,0.9780984329281848
278,2019/06/07,0.9780214416874332
279,2019/06/08,0.9779444097505766
280,2019/06/09,0.9778673372009952
281,2019/06/10,0.9777902241220686
282,2019/06/11,0.9777130705971775
283,2019/06/12,0.9776358767097013
284,2019/06/13,0.9775586425430207
285,2019/06/14,0.9774813681805157
286,2019/06/15,0.977404053705566
287,2019/06/16,0.9773266992015524
288,2019/06/17,0.9772493047518542
289,2019/06/18,0.9771718704398519
290,2019/06/19,0.9770943963489259
291,2019/06/20,0.9770168825624556
292,2019/06/21,0.9769393291638218
293,2019/06/22,0.9768617362364039
294,2019/06/23,0.9767841038635825
295,2019/06/24,0.9767064321287375
296,2019/06/25,0.9766287211152491
297,2019/06/26,0.9765509709064973
298,2019/06/27,0.9764731815858627
299,2019/06/28,0.9763953532367242
300,2019/06/29,0.976317485942463
301,2019/06/30,0.9762395797864587
302,2019/07/01,0.9761616348520917
303,2019/07/02,0.9760836512227421
304,2019/07/03,0.9760056289817894
305,2019/07/04,0.9759275682126144
306,2019/07/05,0.9758494689985967
307,2019/07/06,0.9757713314231168
308,2019/07/07,0.9756931555695544
309,2019/07/08,0.9756149415212898
310,2019/07/09,0.9755366893617031
311,2019/07/10,0.9754583991741748
312,2019/07/11,0.9753800710420839
313,2019/07/12,0.975301705048812
314,2019/07/13,0.9752233012777378
315,2019/07/14,0.9751448598122421
316,2019/07/15,0.9750663807357051
317,2019/07/16,0.9749878641315064
318,2019/07/17,0.9749093100830262
319,2019/07/18,0.974830718673645
320,2019/07/19,0.9747520899867429
321,2019/07/20,0.9746734241056996
322,2019/07/21,0.9745947211138952
323,2019/07/22,0.97451598109471
324,2019/07/23,0.9744372041315241
325,2019/07/24,0.9743583903077175
326,2019/07/25,0.9742795397066704
327,2019/07/26,0.974200652411763
328,2019/07/27,0.9741217285063748
329,2019/07/28,0.9740427680738868
330,2019/07/29,0.9739637711976783
331,2019/07/30,0.9738847379611297
332,2019/07/31,0.9738056684476214
333,2019/08/01,0.9737265627405332
334,2019/08/02,0.9736474209232449
335,2019/08/03,0.9735682431220581
336,2019/08/04,0.9734890296349572
337,2019/08/05,0.9734097808028472
338,2019/08/06,0.9733304969666347
339,2019/08/07,0.9732511784672244
340,2019/08/08,0.9731718256455221
341,2019/08/09,0.9730924388424335
342,2019/08/10,0.9730130183988639
343,2019/08/11,0.9729335646557187
344,2019/08/12,0.972854077953904
345,2019/08/13,0.9727745586343248
346,2019/08/14,0.9726950070378869
347,2019/08/15,0.9726154235054957
348,2019/08/16,0.9725358083780569
349,2019/08/17,0.9724561619964759
350,2019/08/18,0.9723764847016584
351,2019/08/19,0.9722967768345095
352,2019/08/20,0.9722170387359355
353,2019/08/21,0.9721372707468412
354,2019/08/22,0.9720574732081326
355,2019/08/23,0.9719776464607149
356,2019/08/24,0.971897790845494
357,2019/08/25,0.9718179067033752
358,2019/08/26,0.971737994375264
359,2019/08/27,0.9716580542020661
360,2019/08/28,0.9715780865246869
361,2019/08/29,0.9714980916840321
362,2019/08/30,0.9714180700210073
363,2019/08/31,0.9713380218765175
364,2019/09/01,0.971257947591469
365,2019/09/02,0.9711778475067666
366,2019/09/03,0.9710977219633168
367,2019/09/04,0.9710175713020242
368,2019/09/05,0.9709373958637945
369,2019/09/06,0.9708571959895339
370,2019/09/07,0.9707769720201469
371,2019/09/08,0.9706967242965399
372,2019/09/09,0.970616453159618
373,2019/09/10,0.9705361589502871
374,2019/09/11,0.9704558420094525
375,2019/09/12,0.9703755026780191
376,2019/09/13,0.970295141296894
377,2019/09/14,0.9702147582069814
378,2019/09/15,0.9701343537491873
379,2019/09/16,0.9700539282644173
380,2019/09/17,0.9699734820935767
381,2019/09/18,0.9698930155775712
382,2019/09/19,0.9698125290573065
383,2019/09/20,0.9697320228736878
384,2019/09/21,0.9696514973676209
385,2019/09/22,0.969570952880011
386,2019/09/23,0.9694903897517642
387,2019/09/24,0.9694098083237856
388,2019/09/25,0.9693292089369807
389,2019/09/26,0.9692485919322553
390,2019/09/27,0.969167957650515
391,2019/09/28,0.9690873064326647
392,2019/09/29,0.9690066386196111
393,2019/09/30,0.9689259545522585
394,2019/10/01,0.9688452545715129
395,2019/10/02,0.9687645390182805
396,2019/10/03,0.9686838082334659
397,2019/10/04,0.9686030625579751
398,2019/10/05,0.9685223023327134
399,2019/10/06,0.9684415278985864
400,2019/10/07,0.9683607395965
401,2019/10/08,0.9682799377673593
402,2019/10/09,0.9681991227520703
403,2019/10/10,0.9681182948915378
404,2019/10/11,0.9680374545266679
405,2019/10/12,0.9679566019983659
406,2019/10/13,0.9678757376475375
407,2019/10/14,0.9677948618150884
408,2019/10/15,0.9677139748419237
409,2019/10/16,0.9676330770689492
410,2019/10/17,0.9675521688370707
411,2019/10/18,0.9674712504871933
412,2019/10/19,0.9673903223602225
413,2019/10/20,0.9673093847970639
414,2019/10/21,0.9672284381386234
415,2019/10/22,0.9671474827258062
416,2019/10/23,0.967066518899518
417,2019/10/24,0.9669855470006644
418,2019/10/25,0.9669045673701505
419,2019/10/26,0.9668235803488826
420,2019/10/27,0.9667425862777652
421,2019/10/28,0.9666615854977049
422,2019/10/29,0.9665805783496065
423,2019/10/30,0.966499565174376
424,2019/10/31,0.9664185463129186
425,2019/11/01,0.9663375221061399
426,2019/11/02,0.9662564928737489
427,2019/11/03,0.9661754587509634
428,2019/11/04,0.9660944197780089
429,2019/11/05,0.966013375994325
430,2019/11/06,0.9659323274393514
431,2019/11/07,0.9658512741525292
432,2019/11/08,0.9657702161732978
433,2019/11/09,0.965689153541097
434,2019/11/10,0.9656080862953672
435,2019/11/11,0.9655270144755478
436,2019/11/12,0.9654459381210798
437,2019/11/13,0.9653648572714022
438,2019/11/14,0.965283771965956
439,2019/11/15,0.9652026822441805
440,2019/11/16,0.9651215881455156
441,2019/11/17,0.9650404897094023
442,2019/11/18,0.9649593869752795
443,2019/11/19,0.9648782799825877
444,2019/11/20,0.964797168770767
445,2019/11/21,0.9647160533792574
446,2019/11/22,0.964634933847499
447,2019/11/23,0.9645538102149311
448,2019/11/24,0.9644726825209946
449,2019/11/25,0.9643915508051291
450,2019/11/26,0.9643104151067748
451,2019/11/27,0.9642292754653715
452,2019/11/28,0.9641481319203593
453,2019/11/29,0.9640669845111783
454,2019/11/30,0.9639858332772686
455,2019/12/01,0.96390467825807
456,2019/12/02,0.9638235194930227
457,2019/12/03,0.9637423570215662
458,2019/12/04,0.9636611908831412
459,2019/12/05,0.9635800211171873
460,2019/12/06,0.963498847763145
461,2019/12/07,0.9634176708604538
462,2019/12/08,0.963336490448554
463,2019/12/09,0.9632553065668854
464,2019/12/10,0.9631741192548878
465,2019/12/11,0.963092928552002
466,2019/12/12,0.9630117344976674
467,2019/12/13,0.9629305371313244
468,2019/12/14,0.9628493364924124
469,2019/12/15,0.9627681326203722
470,2019/12/16,0.9626869255546432
471,2019/12/17,0.9626057153346657
472,2019/12/18,0.9625245019998794
473,2019/12/19,0.9624432855897249
474,2019/12/20,0.9623620661436421
475,2019/12/21,0.9622808437010704
476,2019/12/22,0.9621996183014504
477,2019/12/23,0.9621183899842219
478,2019/12/24,0.9620371587888249
479,2019/12/25,0.9619559247546995
480,2019/12/26,0.9618746879212859
481,2019/12/27,0.9617934483280237
482,2019/12/28,0.961712206014353
483,2019/12/29,0.9616309610197139
484,2019/12/30,0.9615497133835468
485,2019/12/31,0.9614684631452913
486,2020/01/01,0.9613872103443876
487,2020/01/02,0.9613059550202755
488,2020/01/03,0.961224697212395
489,2020/01/04,0.9611434369601862
490,2020/01/05,0.9610621743030894
491,2020/01/06,0.9609809092805444
492,2020/01/07,0.9608996419319911
493,2020/01/08,0.9608183722968695
494,2020/01/09,0.9607371004146198
495,2020/01/10,0.9606558263246816
496,2020/01/11,0.9605745500664957
497,2020/01/12,0.9604932716795017
498,2020/01/13,0.9604119912031392
499,2020/01/14,0.9603307086768491
500,2020/01/15,0.9602494241400708
501,2020/01/16,0.9601681376322442
502,2020/01/17,0.9600868491928096
503,2020/01/18,0.9600055588612071
504,2020/01/19,0.9599242666768766
505,2020/01/20,0.959842972679258
506,2020/01/21,0.9597616769077915
507,2020/01/22,0.959680379401917
508,2020/01/23,0.9595990802010745
509,2020/01/24,0.9595177793447043
510,2020/01/25,0.9594364768722459
511,2020/01/26,0.9593551728231399
512,2020/01/27,0.9592738672368256
513,2020/01/28,0.959192560152744
514,2020/01/29,0.9591112516103342
515,2020/01/30,0.9590299416490364
516,2020/01/31,0.9589486303082912
517,2020/02/01,0.958867317628554
518,2020/02/02,0.9587860036736413
519,2020/02/03,0.958704688530733
520,2020/02/04,0.9586233722880229
521,2020/02/05,0.9585420550337052
522,2020/02/06,0.9584607368559748
523,2020/02/07,0.9583794178430256
524,2020/02/08,0.9582980980830526
525,2020/02/09,0.9582167776642497
526,2020/02/10,0.9581354566748116
527,2020/02/11,0.9580541352029327
528,2020/02/12,0.9579728133368073
529,2020/02/13,0.9578914911646299
530,2020/02/14,0.9578101687745945
531,2020/02/15,0.9577288462548962
532,2020/02/16,0.9576475236937291
533,2020/02/17,0.9575662011792877
534,2020/02/18,0.9574848787997662
535,2020/02/19,0.957403556643359
536,2020/02/20,0.9573222347982608
537,2020/02/21,0.9572409133526656
538,2020/02/22,0.9571595923947683
539,2020/02/23,0.9570782720127632
540,2020/02/24,0.9569969522948444
541,2020/02/25,0.9569156333292065
542,2020/02/26,0.9568343152040439
543,2020/02/27,0.956752998007551
544,2020/02/28,0.9566716818279223
545,2020/02/29,0.9565903667533522
546,2020/03/01,0.9565090528720348
547,2020/03/02,0.956427740272165
548,2020/03/03,0.9563464290419368
549,2020/03/04,0.9562651192695449
550,2020/03/05,0.9561838110431837
551,2020/03/06,0.9561025044510476
552,2020/03/07,0.9560211995813309
553,2020/03/08,0.9559398965222281
554,2020/03/09,0.9558585953619333
555,2020/03/10,0.9557772961886412
556,2020/03/11,0.9556959990905464
557,2020/03/12,0.9556147041558428
558,2020/03/13,0.9555334114727253
559,2020/03/14,0.9554521211293883
560,2020/03/15,0.9553708332140255
561,2020/03/16,0.9552895478148321
562,2020/03/17,0.9552082650200024
563,2020/03/18,0.9551269849177305
564,2020/03/19,0.9550457075962113
565,2020/03/20,0.9549644331436384
566,2020/03/21,0.9548831616482072
